Phylum	r
Firmicutes	0.624883937
Firmicutes	0.624955939
Firmicutes	0.625
Firmicutes	0.625
Firmicutes	0.625055531
Firmicutes	0.625107852
Firmicutes	0.625189681
Firmicutes	0.625230769
Firmicutes	0.625241468
Firmicutes	0.625272331
Firmicutes	0.625283876
Firmicutes	0.625308642
Firmicutes	0.625344353
Firmicutes	0.625368732
Firmicutes	0.625485123
Firmicutes	0.625548902
Firmicutes	0.62565445
Firmicutes	0.625678119
Firmicutes	0.625715773
Firmicutes	0.625748503
Firmicutes	0.625788367
Firmicutes	0.625854993
Firmicutes	0.625863151
Firmicutes	0.62587007
Firmicutes	0.625879044
Firmicutes	0.625937031
Firmicutes	0.626056688
Firmicutes	0.626111371
Firmicutes	0.626156942
Firmicutes	0.626250736
Firmicutes	0.626262626
Firmicutes	0.626267748
Firmicutes	0.626269036
Firmicutes	0.626303592
Firmicutes	0.626313385
Firmicutes	0.626328217
Firmicutes	0.626411816
Firmicutes	0.626445087
Firmicutes	0.626466754
Firmicutes	0.62654321
Firmicutes	0.6265625
Firmicutes	0.626628075
Firmicutes	0.626643295
Firmicutes	0.626644737
Firmicutes	0.626659292
Firmicutes	0.62670068
Firmicutes	0.626747437
Firmicutes	0.626785714
Firmicutes	0.626814688
Firmicutes	0.626865672
Firmicutes	0.626974952
Firmicutes	0.627095909
Firmicutes	0.627127385
Firmicutes	0.627158556
Firmicutes	0.627218935
Firmicutes	0.62732589
Firmicutes	0.627326151
Firmicutes	0.627360663
Firmicutes	0.627503852
Firmicutes	0.627589454
Firmicutes	0.627605634
Firmicutes	0.627652733
Firmicutes	0.627659574
Firmicutes	0.627681661
Firmicutes	0.627707397
Firmicutes	0.627784291
Firmicutes	0.627802691
Firmicutes	0.627850163
Firmicutes	0.627875507
Firmicutes	0.627950897
Firmicutes	0.628032345
Firmicutes	0.628080986
Firmicutes	0.628181254
Firmicutes	0.628369705
Firmicutes	0.628392484
Firmicutes	0.628516624
Firmicutes	0.628544863
Firmicutes	0.628658537
Firmicutes	0.628678773
Firmicutes	0.628686327
Firmicutes	0.628718535
Firmicutes	0.628724672
Firmicutes	0.628751975
Firmicutes	0.628766345
Firmicutes	0.628839146
Firmicutes	0.628883774
Firmicutes	0.628917379
Firmicutes	0.628942486
Firmicutes	0.629024507
Firmicutes	0.629088379
Firmicutes	0.62911084
Firmicutes	0.629126214
Firmicutes	0.629143215
Firmicutes	0.629168519
Firmicutes	0.629213483
Firmicutes	0.629245826
Firmicutes	0.629292929
Firmicutes	0.629304029
Firmicutes	0.629304524
Firmicutes	0.62931642
Firmicutes	0.629334396
Firmicutes	0.629484671
Firmicutes	0.629526462
Firmicutes	0.629535865
Firmicutes	0.629542237
Firmicutes	0.629586488
Firmicutes	0.62959235
Firmicutes	0.629599008
Firmicutes	0.6296
Firmicutes	0.629707113
Firmicutes	0.62973352
Firmicutes	0.62979684
Firmicutes	0.629831742
Firmicutes	0.629930394
Firmicutes	0.629952456
Firmicutes	0.63
Firmicutes	0.630087584
Firmicutes	0.63016055
Firmicutes	0.630167598
Firmicutes	0.630179344
Firmicutes	0.630183041
Firmicutes	0.630193095
Firmicutes	0.630252101
Firmicutes	0.63029316
Firmicutes	0.630327056
Firmicutes	0.630347594
Firmicutes	0.630364807
Firmicutes	0.630500301
Firmicutes	0.630538922
Firmicutes	0.630597015
Firmicutes	0.630597015
Firmicutes	0.63062201
Firmicutes	0.630625
Firmicutes	0.630669546
Firmicutes	0.630692452
Firmicutes	0.630722892
Firmicutes	0.630735615
Firmicutes	0.630759651
Firmicutes	0.630830489
Firmicutes	0.630841121
Firmicutes	0.630876068
Firmicutes	0.6309349
Firmicutes	0.630945214
Firmicutes	0.630952381
Firmicutes	0.631082423
Firmicutes	0.631130064
Firmicutes	0.631147541
Firmicutes	0.631178707
Firmicutes	0.631261316
Firmicutes	0.631313131
Firmicutes	0.631370609
Firmicutes	0.631378936
Firmicutes	0.63146266
Firmicutes	0.631468531
Firmicutes	0.631492619
Firmicutes	0.631506849
Firmicutes	0.631608549
Firmicutes	0.631687243
Firmicutes	0.631728045
Firmicutes	0.631760079
Firmicutes	0.631826189
Firmicutes	0.631830601
Firmicutes	0.631840796
Firmicutes	0.631849315
Firmicutes	0.631886884
Firmicutes	0.632131148
Firmicutes	0.632246377
Firmicutes	0.63230384
Firmicutes	0.632446809
Firmicutes	0.63252149
Firmicutes	0.63252541
Firmicutes	0.632551528
Firmicutes	0.632555673
Firmicutes	0.63261851
Firmicutes	0.632636656
Firmicutes	0.63269358
Firmicutes	0.632720105
Firmicutes	0.632768362
Firmicutes	0.632785467
Firmicutes	0.632855022
Firmicutes	0.632968448
Firmicutes	0.633070866
Firmicutes	0.633077766
Firmicutes	0.633108108
Firmicutes	0.633113829
Firmicutes	0.633190883
Firmicutes	0.633256083
Firmicutes	0.633371169
Firmicutes	0.633404105
Firmicutes	0.633451957
Firmicutes	0.63348798
Firmicutes	0.633511348
Firmicutes	0.633587786
Firmicutes	0.633649289
Firmicutes	0.633684211
Firmicutes	0.633707865
Firmicutes	0.633718762
Firmicutes	0.633740831
Firmicutes	0.633750921
Firmicutes	0.633816425
Firmicutes	0.633905356
Firmicutes	0.633933442
Firmicutes	0.634089132
Firmicutes	0.634091923
Firmicutes	0.634108527
Firmicutes	0.634114583
Firmicutes	0.634156914
Firmicutes	0.634175692
Firmicutes	0.634206624
Firmicutes	0.634214186
Firmicutes	0.634232122
Firmicutes	0.634364517
Firmicutes	0.634399309
Firmicutes	0.63440321
Firmicutes	0.634419552
Firmicutes	0.634422111
Firmicutes	0.634490239
Firmicutes	0.634528016
Firmicutes	0.634543179
Firmicutes	0.634546752
Firmicutes	0.634558513
Firmicutes	0.634595163
Firmicutes	0.634615385
Firmicutes	0.634709587
Firmicutes	0.634738186
Firmicutes	0.634816754
Firmicutes	0.634819533
Firmicutes	0.634863332
Firmicutes	0.634882108
Firmicutes	0.634978992
Firmicutes	0.634986945
Firmicutes	0.635018496
Firmicutes	0.635040161
Firmicutes	0.635041551
Firmicutes	0.635224761
Firmicutes	0.635288319
Firmicutes	0.635307782
Firmicutes	0.635317997
Firmicutes	0.63546798
Firmicutes	0.635471698
Firmicutes	0.635508156
Firmicutes	0.635597683
Firmicutes	0.635603345
Firmicutes	0.635631155
Firmicutes	0.635650224
Firmicutes	0.63566879
Firmicutes	0.635673624
Firmicutes	0.635800219
Firmicutes	0.635819271
Firmicutes	0.63583815
Firmicutes	0.635928665
Firmicutes	0.635953608
Firmicutes	0.635970334
Firmicutes	0.6360211
Firmicutes	0.636022514
Firmicutes	0.636058231
Firmicutes	0.636114911
Firmicutes	0.636148382
Firmicutes	0.636164384
Firmicutes	0.636173184
Firmicutes	0.636191677
Firmicutes	0.636363636
Firmicutes	0.636422553
Firmicutes	0.636425186
Firmicutes	0.636537542
Firmicutes	0.636538462
Firmicutes	0.636599611
Firmicutes	0.636624776
Firmicutes	0.636641221
Firmicutes	0.636676218
Firmicutes	0.636690647
Firmicutes	0.636757426
Firmicutes	0.636867637
Firmicutes	0.63688946
Firmicutes	0.636931818
Firmicutes	0.636969697
Firmicutes	0.636973764
Firmicutes	0.636986301
Firmicutes	0.636995828
Firmicutes	0.637080868
Firmicutes	0.637113402
Firmicutes	0.637184116
Firmicutes	0.637272727
Firmicutes	0.637276786
Firmicutes	0.63729347
Firmicutes	0.637369392
Firmicutes	0.63740458
Firmicutes	0.637408088
Firmicutes	0.637420719
Firmicutes	0.637430513
Firmicutes	0.63743148
Firmicutes	0.637457872
Firmicutes	0.637507867
Firmicutes	0.637522769
Firmicutes	0.637540453
Firmicutes	0.637547477
Firmicutes	0.637577002
Firmicutes	0.637610977
Firmicutes	0.637617555
Firmicutes	0.63765076
Firmicutes	0.637671681
Firmicutes	0.63769818
Firmicutes	0.637715645
Firmicutes	0.637762238
Firmicutes	0.637811634
Firmicutes	0.637820513
Firmicutes	0.637825059
Firmicutes	0.637864078
Firmicutes	0.63790932
Firmicutes	0.637931034
Firmicutes	0.6380182
Firmicutes	0.638049451
Firmicutes	0.638106651
Firmicutes	0.63814677
Firmicutes	0.638169257
Firmicutes	0.638221154
Firmicutes	0.638228056
Firmicutes	0.638264506
Firmicutes	0.638274336
Firmicutes	0.638279192
Firmicutes	0.638326586
Firmicutes	0.638351556
Firmicutes	0.638431373
Firmicutes	0.638533674
Firmicutes	0.638554217
Firmicutes	0.638554217
Firmicutes	0.638617091
Firmicutes	0.638641425
Firmicutes	0.638655462
Firmicutes	0.638719512
Firmicutes	0.638888889
Firmicutes	0.638910506
Firmicutes	0.638983051
Firmicutes	0.639029323
Firmicutes	0.639152982
Firmicutes	0.639169473
Firmicutes	0.639222413
Firmicutes	0.639271435
Firmicutes	0.63931966
Firmicutes	0.639393939
Firmicutes	0.639431616
Firmicutes	0.639479905
Firmicutes	0.639520202
Firmicutes	0.639534884
Firmicutes	0.639534884
Firmicutes	0.639575972
Firmicutes	0.639586411
Firmicutes	0.639596603
Firmicutes	0.639615385
Firmicutes	0.639722864
Firmicutes	0.639784946
Firmicutes	0.639827462
Firmicutes	0.639919083
Firmicutes	0.640026864
Firmicutes	0.640119092
Firmicutes	0.6401649
Firmicutes	0.640256959
Firmicutes	0.640321217
Firmicutes	0.640373198
Firmicutes	0.640456989
Firmicutes	0.640567201
Firmicutes	0.640698772
Firmicutes	0.640706806
Firmicutes	0.640773406
Firmicutes	0.640797063
Firmicutes	0.640809444
Firmicutes	0.640819964
Firmicutes	0.640840841
Firmicutes	0.640896359
Firmicutes	0.640957447
Firmicutes	0.641025641
Firmicutes	0.641025641
Firmicutes	0.641063516
Firmicutes	0.64108713
Firmicutes	0.641142116
Firmicutes	0.641168289
Firmicutes	0.641181581
Firmicutes	0.641279513
Firmicutes	0.641355932
Firmicutes	0.64137931
Firmicutes	0.641488162
Firmicutes	0.641497045
Firmicutes	0.641521197
Firmicutes	0.641541756
Firmicutes	0.641659312
Firmicutes	0.641693811
Firmicutes	0.641697224
Firmicutes	0.641702128
Firmicutes	0.641752577
Firmicutes	0.641762452
Firmicutes	0.641791045
Firmicutes	0.641824249
Firmicutes	0.641882184
Firmicutes	0.641919421
Firmicutes	0.641982183
Firmicutes	0.64200627
Firmicutes	0.642023346
Firmicutes	0.642036945
Firmicutes	0.642045455
Firmicutes	0.642078255
Firmicutes	0.642112578
Firmicutes	0.642114385
Firmicutes	0.642153146
Firmicutes	0.642266824
Firmicutes	0.642324888
Firmicutes	0.642339833
Firmicutes	0.642340169
Firmicutes	0.642365887
Firmicutes	0.642420877
Firmicutes	0.642421603
Firmicutes	0.64246251
Firmicutes	0.642464246
Firmicutes	0.64248459
Firmicutes	0.642547033
Firmicutes	0.642642643
Firmicutes	0.642690058
Firmicutes	0.642857143
Firmicutes	0.642882626
Firmicutes	0.64291498
Firmicutes	0.64300067
Firmicutes	0.643061809
Firmicutes	0.643079316
Firmicutes	0.643089809
Firmicutes	0.643171806
Firmicutes	0.643286573
Firmicutes	0.643292683
Firmicutes	0.643300248
Firmicutes	0.643312102
Firmicutes	0.64331582
Firmicutes	0.643527205
Firmicutes	0.643546441
Firmicutes	0.643558282
Firmicutes	0.643558637
Firmicutes	0.643600735
Firmicutes	0.64373297
Firmicutes	0.643751739
Firmicutes	0.643793369
Firmicutes	0.643827525
Firmicutes	0.643828715
Firmicutes	0.643869378
Firmicutes	0.643899896
Firmicutes	0.6439514
Firmicutes	0.643957346
Firmicutes	0.643975904
Firmicutes	0.643992933
Firmicutes	0.644067797
Firmicutes	0.64408867
Firmicutes	0.644138756
Firmicutes	0.644144144
Firmicutes	0.644218551
Firmicutes	0.644312394
Firmicutes	0.644388398
Firmicutes	0.644408252
Firmicutes	0.644425312
Firmicutes	0.644520159
Firmicutes	0.644597701
Firmicutes	0.644622991
Firmicutes	0.644677661
Firmicutes	0.644686907
Firmicutes	0.644702842
Firmicutes	0.644730992
Firmicutes	0.644884488
Firmicutes	0.644974693
Firmicutes	0.645045045
Firmicutes	0.645053102
Firmicutes	0.645072364
Firmicutes	0.645097063
Firmicutes	0.645141451
Firmicutes	0.64516129
Firmicutes	0.64516129
Firmicutes	0.645187602
Firmicutes	0.645215445
Firmicutes	0.645238095
Firmicutes	0.645272602
Firmicutes	0.645320197
Firmicutes	0.645331767
Firmicutes	0.645339652
Firmicutes	0.645372233
Firmicutes	0.645438898
Firmicutes	0.645442359
Firmicutes	0.64549763
Firmicutes	0.645511721
Firmicutes	0.645636172
Firmicutes	0.645758662
Firmicutes	0.645816073
Firmicutes	0.645833333
Firmicutes	0.645883777
Firmicutes	0.64599686
Firmicutes	0.646023072
Firmicutes	0.646039604
Firmicutes	0.646074133
Firmicutes	0.64609375
Firmicutes	0.646137787
Firmicutes	0.646188009
Firmicutes	0.64619883
Firmicutes	0.646356033
Firmicutes	0.646498599
Firmicutes	0.646547981
Firmicutes	0.646568313
Firmicutes	0.646573604
Firmicutes	0.646579805
Firmicutes	0.646652864
Firmicutes	0.646695491
Firmicutes	0.646766169
Firmicutes	0.646774194
Firmicutes	0.646816038
Firmicutes	0.646940822
Firmicutes	0.646971202
Firmicutes	0.647019424
Firmicutes	0.647102526
Firmicutes	0.647129909
Firmicutes	0.647154472
Firmicutes	0.647201946
Firmicutes	0.647296614
Firmicutes	0.647300068
Firmicutes	0.647414372
Firmicutes	0.64742396
Firmicutes	0.647429171
Firmicutes	0.647447447
Firmicutes	0.64747191
Firmicutes	0.647509579
Firmicutes	0.647523928
Firmicutes	0.647696477
Firmicutes	0.647717842
Firmicutes	0.647741148
Firmicutes	0.647744361
Firmicutes	0.647857143
Firmicutes	0.647897363
Firmicutes	0.647912886
Firmicutes	0.647950089
Firmicutes	0.647963105
Firmicutes	0.648018648
Firmicutes	0.648031945
Firmicutes	0.648148148
Firmicutes	0.648178808
Firmicutes	0.648199446
Firmicutes	0.648264984
Firmicutes	0.648284314
Firmicutes	0.648325359
Firmicutes	0.648457048
Firmicutes	0.648484848
Firmicutes	0.648542159
Firmicutes	0.6485539
Firmicutes	0.648563969
Firmicutes	0.648567119
Firmicutes	0.648576512
Firmicutes	0.648672566
Firmicutes	0.648712737
Firmicutes	0.648727273
Firmicutes	0.648802737
Firmicutes	0.648817803
Firmicutes	0.648885888
Firmicutes	0.648913805
Firmicutes	0.649001223
Firmicutes	0.649169435
Firmicutes	0.649218219
Firmicutes	0.649225841
Firmicutes	0.649250864
Firmicutes	0.649263722
Firmicutes	0.649404216
Firmicutes	0.649457701
Firmicutes	0.649493243
Firmicutes	0.649536647
Firmicutes	0.649537037
Firmicutes	0.649544863
Firmicutes	0.649546828
Firmicutes	0.649548264
Firmicutes	0.649556696
Firmicutes	0.649700599
Firmicutes	0.649717514
Firmicutes	0.649798735
Firmicutes	0.649814126
Firmicutes	0.649827784
Firmicutes	0.649851632
Firmicutes	0.649872449
Firmicutes	0.649898029
Firmicutes	0.649930265
Firmicutes	0.65
Firmicutes	0.650019662
Firmicutes	0.650028686
Firmicutes	0.650051921
Firmicutes	0.650171821
Firmicutes	0.650197628
Firmicutes	0.6502849
Firmicutes	0.650291424
Firmicutes	0.650371017
Firmicutes	0.650462963
Firmicutes	0.650510204
Firmicutes	0.650554675
Firmicutes	0.650573325
Firmicutes	0.65059817
Firmicutes	0.650616793
Firmicutes	0.650657895
Firmicutes	0.650698603
Firmicutes	0.650768415
Firmicutes	0.65080922
Firmicutes	0.650816182
Firmicutes	0.650862069
Firmicutes	0.650892164
Firmicutes	0.650896057
Firmicutes	0.65095057
Firmicutes	0.651264591
Firmicutes	0.651292802
Firmicutes	0.651363939
Firmicutes	0.65136764
Firmicutes	0.651417526
Firmicutes	0.651428571
Firmicutes	0.651463964
Firmicutes	0.651636813
Firmicutes	0.651670075
Firmicutes	0.651745748
Firmicutes	0.651779484
Firmicutes	0.651854872
Firmicutes	0.65188172
Firmicutes	0.65189289
Firmicutes	0.65202109
Firmicutes	0.652114598
Firmicutes	0.652138822
Firmicutes	0.652141802
Firmicutes	0.652173913
Firmicutes	0.652291105
Firmicutes	0.652300524
Firmicutes	0.652304609
Firmicutes	0.652307692
Firmicutes	0.652416357
Firmicutes	0.652439024
Firmicutes	0.65248227
Firmicutes	0.652534965
Firmicutes	0.652552927
Firmicutes	0.652683529
Firmicutes	0.652694611
Firmicutes	0.652715939
Firmicutes	0.652826855
Firmicutes	0.652866242
Firmicutes	0.652873563
Firmicutes	0.652905812
Firmicutes	0.65296496
Firmicutes	0.652977413
Firmicutes	0.652996845
Firmicutes	0.653156664
Firmicutes	0.653307393
Firmicutes	0.653342071
Firmicutes	0.653365098
Firmicutes	0.653368215
Firmicutes	0.653374233
Firmicutes	0.653508772
Firmicutes	0.653642384
Firmicutes	0.653658537
Firmicutes	0.653705398
Firmicutes	0.653902798
Firmicutes	0.65397351
Firmicutes	0.654056518
Firmicutes	0.654123711
Firmicutes	0.654160982
Firmicutes	0.654237288
Firmicutes	0.654265555
Firmicutes	0.6543015
Firmicutes	0.654328358
Firmicutes	0.654342723
Firmicutes	0.654368932
Firmicutes	0.654389196
Firmicutes	0.65442404
Firmicutes	0.654450262
Firmicutes	0.654507915
Firmicutes	0.65461029
Firmicutes	0.654716981
Firmicutes	0.654721274
Firmicutes	0.654761905
Firmicutes	0.654830718
Firmicutes	0.65498155
Firmicutes	0.654997177
Firmicutes	0.655006859
Firmicutes	0.655031995
Firmicutes	0.655080214
Firmicutes	0.655127368
Firmicutes	0.655172414
Firmicutes	0.655192197
Firmicutes	0.655195235
Firmicutes	0.655197657
Firmicutes	0.655228758
Firmicutes	0.65529623
Firmicutes	0.655405405
Firmicutes	0.655466667
Firmicutes	0.655491839
Firmicutes	0.655555556
Firmicutes	0.65556343
Firmicutes	0.655596556
Firmicutes	0.655653451
Firmicutes	0.655682582
Firmicutes	0.655701754
Firmicutes	0.655728587
Firmicutes	0.655737705
Firmicutes	0.65585168
Firmicutes	0.655860349
Firmicutes	0.655919662
Firmicutes	0.655921514
Firmicutes	0.656078861
Firmicutes	0.656090072
Firmicutes	0.656185919
Firmicutes	0.65620915
Firmicutes	0.656227758
Firmicutes	0.656282451
Firmicutes	0.65629942
Firmicutes	0.656308851
Firmicutes	0.656507937
Firmicutes	0.656565657
Firmicutes	0.656654888
Firmicutes	0.656682028
Firmicutes	0.656779661
Firmicutes	0.656786271
Firmicutes	0.656794425
Firmicutes	0.656873614
Firmicutes	0.656877898
Firmicutes	0.656980417
Firmicutes	0.656988521
Firmicutes	0.657037492
Firmicutes	0.657047725
Firmicutes	0.657124268
Firmicutes	0.657142857
Firmicutes	0.657186389
Firmicutes	0.657286432
Firmicutes	0.657330155
Firmicutes	0.657441016
Firmicutes	0.657477341
Firmicutes	0.65755627
Firmicutes	0.657620042
Firmicutes	0.657797487
Firmicutes	0.657811512
Firmicutes	0.657943925
Firmicutes	0.65797453
Firmicutes	0.657992565
Firmicutes	0.658048374
Firmicutes	0.658129176
Firmicutes	0.658184319
Firmicutes	0.658193618
Firmicutes	0.658318426
Firmicutes	0.658378378
Firmicutes	0.658429434
Firmicutes	0.658455393
Firmicutes	0.658490566
Firmicutes	0.658591976
Firmicutes	0.658648925
Firmicutes	0.658670034
Firmicutes	0.658698539
Firmicutes	0.658703072
Firmicutes	0.65873742
Firmicutes	0.658762887
Firmicutes	0.658858859
Firmicutes	0.658928571
Firmicutes	0.659008464
Firmicutes	0.659037096
Firmicutes	0.659058488
Firmicutes	0.65907173
Firmicutes	0.659237958
Firmicutes	0.659275284
Firmicutes	0.659622642
Firmicutes	0.659652333
Firmicutes	0.659770115
Firmicutes	0.659785933
Firmicutes	0.65982906
Firmicutes	0.659863946
Firmicutes	0.659965035
Firmicutes	0.660016625
Firmicutes	0.660022148
Firmicutes	0.660126582
Firmicutes	0.660171473
Firmicutes	0.66023166
Firmicutes	0.660302307
Firmicutes	0.660324826
Firmicutes	0.660358056
Firmicutes	0.660406886
Firmicutes	0.660416667
Firmicutes	0.660418964
Firmicutes	0.660447761
Firmicutes	0.660545906
Firmicutes	0.660606061
Firmicutes	0.660612351
Firmicutes	0.660652325
Firmicutes	0.66066838
Firmicutes	0.660689655
Firmicutes	0.660777385
Firmicutes	0.660863959
Firmicutes	0.660869565
Firmicutes	0.66090584
Firmicutes	0.660952381
Firmicutes	0.660994178
Firmicutes	0.661044177
Firmicutes	0.661105318
Firmicutes	0.661118509
Firmicutes	0.661127168
Firmicutes	0.661254613
Firmicutes	0.661260137
Firmicutes	0.66129994
Firmicutes	0.661313869
Firmicutes	0.661354582
Firmicutes	0.661361627
Firmicutes	0.661366313
Firmicutes	0.661490683
Firmicutes	0.661564626
Firmicutes	0.661575563
Firmicutes	0.661728395
Firmicutes	0.661861862
Firmicutes	0.661929371
Firmicutes	0.661996497
Firmicutes	0.662078785
Firmicutes	0.662100457
Firmicutes	0.662293212
Firmicutes	0.662333099
Firmicutes	0.662346079
Firmicutes	0.662369856
Firmicutes	0.66255989
Firmicutes	0.662569146
Firmicutes	0.662621359
Firmicutes	0.662696264
Firmicutes	0.662737394
Firmicutes	0.662750857
Firmicutes	0.662883087
Firmicutes	0.662988967
Firmicutes	0.663164806
Firmicutes	0.663167104
Firmicutes	0.663320463
Firmicutes	0.663406683
Firmicutes	0.663408674
Firmicutes	0.663451233
Firmicutes	0.663513514
Firmicutes	0.663580247
Firmicutes	0.663613655
Firmicutes	0.663763066
Firmicutes	0.663890992
Firmicutes	0.664006385
Firmicutes	0.664040115
Firmicutes	0.664067576
Firmicutes	0.664128596
Firmicutes	0.664152618
Firmicutes	0.664166667
Firmicutes	0.664304124
Firmicutes	0.664408546
Firmicutes	0.664434025
Firmicutes	0.664435946
Firmicutes	0.664473684
Firmicutes	0.664480874
Firmicutes	0.664534471
Firmicutes	0.664674238
Firmicutes	0.664700098
Firmicutes	0.664760915
Firmicutes	0.664772727
Firmicutes	0.664841849
Firmicutes	0.665107577
Firmicutes	0.665112665
Firmicutes	0.66516129
Firmicutes	0.665231946
Firmicutes	0.66526189
Firmicutes	0.665271967
Firmicutes	0.665282392
Firmicutes	0.665286813
Firmicutes	0.665434381
Firmicutes	0.665443425
Firmicutes	0.665483585
Firmicutes	0.665507246
Firmicutes	0.665514858
Firmicutes	0.665589661
Firmicutes	0.665695557
Firmicutes	0.665790857
Firmicutes	0.665791776
Firmicutes	0.665822785
Firmicutes	0.665876777
Firmicutes	0.665990877
Firmicutes	0.666003976
Firmicutes	0.666115702
Firmicutes	0.666171004
Firmicutes	0.666396104
Firmicutes	0.666402536
Firmicutes	0.666429081
Firmicutes	0.666666667
Firmicutes	0.666666667
Firmicutes	0.666666667
Firmicutes	0.666666667
Firmicutes	0.666809974
Firmicutes	0.66685747
Firmicutes	0.66686747
Firmicutes	0.666900421
Firmicutes	0.666919001
Firmicutes	0.666931007
Firmicutes	0.666933868
Firmicutes	0.667097887
Firmicutes	0.66716086
Firmicutes	0.667234043
Firmicutes	0.667322835
Firmicutes	0.667356798
Firmicutes	0.667420814
Firmicutes	0.667455061
Firmicutes	0.667542707
Firmicutes	0.667587477
Firmicutes	0.667630058
Firmicutes	0.667657551
Firmicutes	0.667757774
Firmicutes	0.667847025
Firmicutes	0.667847653
Firmicutes	0.667874396
Firmicutes	0.667921687
Firmicutes	0.668108776
Firmicutes	0.668157424
Firmicutes	0.668357641
Firmicutes	0.668367347
Firmicutes	0.668487165
Firmicutes	0.668512658
Firmicutes	0.668523677
Firmicutes	0.668543279
Firmicutes	0.668685121
Firmicutes	0.668699187
Firmicutes	0.668738347
Firmicutes	0.66875
Firmicutes	0.668765743
Firmicutes	0.668796592
Firmicutes	0.668812171
Firmicutes	0.668914363
Firmicutes	0.66893424
Firmicutes	0.668949772
Firmicutes	0.669098143
Firmicutes	0.669211196
Firmicutes	0.669270833
Firmicutes	0.669296515
Firmicutes	0.669407895
Firmicutes	0.669413919
Firmicutes	0.669575334
Firmicutes	0.669582773
Firmicutes	0.669712197
Firmicutes	0.669777459
Firmicutes	0.669811321
Firmicutes	0.669845928
Firmicutes	0.669915254
Firmicutes	0.669920142
Firmicutes	0.670055453
Firmicutes	0.670157068
Firmicutes	0.67032967
Firmicutes	0.670454545
Firmicutes	0.670471842
Firmicutes	0.670480549
Firmicutes	0.670501233
Firmicutes	0.670520231
Firmicutes	0.670628183
Firmicutes	0.670811997
Firmicutes	0.671132239
Firmicutes	0.671167593
Firmicutes	0.671275647
Firmicutes	0.671322925
Firmicutes	0.671391753
Firmicutes	0.671406003
Firmicutes	0.671497585
Firmicutes	0.67157665
Firmicutes	0.671729958
Firmicutes	0.671774194
Firmicutes	0.671875
Firmicutes	0.671895425
Firmicutes	0.671966527
Firmicutes	0.672025723
Firmicutes	0.672033898
Firmicutes	0.672050562
Firmicutes	0.672086721
Firmicutes	0.672425708
Firmicutes	0.672461752
Firmicutes	0.67251462
Firmicutes	0.672547636
Firmicutes	0.67259552
Firmicutes	0.672710789
Firmicutes	0.672710789
Firmicutes	0.672774869
Firmicutes	0.67282525
Firmicutes	0.672958736
Firmicutes	0.673011557
Firmicutes	0.673019057
Firmicutes	0.67314931
Firmicutes	0.67322239
Firmicutes	0.673411431
Firmicutes	0.67341378
Firmicutes	0.673497904
Firmicutes	0.673611111
Firmicutes	0.673720137
Firmicutes	0.673764906
Firmicutes	0.673809524
Firmicutes	0.67389994
Firmicutes	0.673913043
Firmicutes	0.674162919
Firmicutes	0.674226804
Firmicutes	0.674321503
Firmicutes	0.674603175
Firmicutes	0.674688057
Firmicutes	0.674688797
Firmicutes	0.674698795
Firmicutes	0.674706649
Firmicutes	0.674763407
Firmicutes	0.674796748
Firmicutes	0.674835061
Firmicutes	0.674914089
Firmicutes	0.675024582
Firmicutes	0.675052411
Firmicutes	0.675075681
Firmicutes	0.675097276
Firmicutes	0.675119441
Firmicutes	0.675148431
Firmicutes	0.67516525
Firmicutes	0.675292154
Firmicutes	0.675425039
Firmicutes	0.675505618
Firmicutes	0.675542406
Firmicutes	0.675701379
Firmicutes	0.675747508
Firmicutes	0.675911252
Firmicutes	0.675958188
Firmicutes	0.676056338
Firmicutes	0.676065163
Firmicutes	0.67607362
Firmicutes	0.676142132
Firmicutes	0.676213206
Firmicutes	0.676258993
Firmicutes	0.676392573
Firmicutes	0.676567657
Firmicutes	0.676628352
Firmicutes	0.676752768
Firmicutes	0.676841407
Firmicutes	0.676911544
Firmicutes	0.67693662
Firmicutes	0.676978417
Firmicutes	0.677151335
Firmicutes	0.677174548
Firmicutes	0.677208288
Firmicutes	0.677220756
Firmicutes	0.677419355
Firmicutes	0.677555321
Firmicutes	0.67756855
Firmicutes	0.677631579
Firmicutes	0.677653263
Firmicutes	0.677704194
Firmicutes	0.677818182
Firmicutes	0.677857143
Firmicutes	0.677895981
Firmicutes	0.678154206
Firmicutes	0.678217822
Firmicutes	0.67828201
Firmicutes	0.678641156
Firmicutes	0.678887994
Firmicutes	0.678894472
Firmicutes	0.678942082
Firmicutes	0.678952473
Firmicutes	0.678960097
Firmicutes	0.678971655
Firmicutes	0.679048172
Firmicutes	0.679051383
Firmicutes	0.679290894
Firmicutes	0.679321486
Firmicutes	0.679487179
Firmicutes	0.67965368
Firmicutes	0.6796875
Firmicutes	0.679710145
Firmicutes	0.679723502
Firmicutes	0.679738562
Firmicutes	0.679841897
Firmicutes	0.679906542
Firmicutes	0.679910045
Firmicutes	0.679916318
Firmicutes	0.679972936
Firmicutes	0.680076628
Firmicutes	0.680272109
Firmicutes	0.68030551
Firmicutes	0.680332739
Firmicutes	0.68045977
Firmicutes	0.680468047
Firmicutes	0.680647535
Firmicutes	0.680672269
Firmicutes	0.680736761
Firmicutes	0.680796948
Firmicutes	0.680977054
Firmicutes	0.681011703
Firmicutes	0.681053812
Firmicutes	0.681074766
Firmicutes	0.68117519
Firmicutes	0.681205393
