cluster	Sheep_MAG	NHP	RUG	Uhgg	RGIG
clu_5420	0	0	1	0	0
clu_5421	0	0	1	0	0
clu_5422	0	0	0	0	1
clu_5423	0	0	0	0	1
clu_5424	0	0	0	0	1
clu_5425	0	0	0	1	0
clu_5426	0	0	1	0	0
clu_5427	0	0	0	0	1
clu_5428	0	0	0	0	1
clu_5429	0	0	1	0	0
clu_5430	0	0	1	0	0
clu_5431	0	0	0	0	1
clu_5432	0	0	1	0	0
clu_5433	0	0	1	0	0
clu_5434	0	0	1	0	0
clu_5435	0	0	1	0	0
clu_5436	0	0	1	0	0
clu_5437	0	0	1	0	0
clu_5438	0	0	0	0	1
clu_5439	0	0	0	0	1
clu_5440	0	0	1	0	0
clu_5441	0	0	0	0	1
clu_5442	0	0	0	0	1
clu_5443	0	0	0	0	1
clu_5444	1	0	0	0	0
clu_5445	0	0	1	0	0
clu_5446	0	0	0	0	1
clu_5447	0	0	0	0	1
clu_5448	0	0	0	0	1
clu_5449	0	0	1	0	0
clu_5450	0	0	0	0	1
clu_5451	0	0	0	0	1
clu_5452	0	0	0	0	1
clu_5453	0	0	0	0	1
clu_5454	0	0	1	0	0
clu_5455	0	0	1	0	0
clu_5456	0	0	0	0	1
clu_5457	0	0	0	0	1
clu_5458	0	0	0	0	1
clu_5459	0	0	0	0	1
clu_5460	0	0	0	0	1
clu_5461	1	0	0	0	0
clu_5462	0	0	0	1	0
clu_5463	0	0	0	0	1
clu_5464	0	0	0	0	1
clu_5465	0	0	0	0	1
clu_5466	0	0	0	0	1
clu_5467	0	0	0	0	1
clu_5468	0	0	0	0	1
clu_5469	0	0	0	0	1
clu_5470	0	1	0	0	1
clu_5471	0	0	0	0	1
clu_5472	0	0	1	0	0
clu_5473	0	0	1	0	0
clu_5474	0	0	0	0	1
clu_5475	0	0	1	0	0
clu_5476	0	0	0	0	1
clu_5477	0	0	0	0	1
clu_5478	0	0	0	0	1
clu_5479	0	0	0	0	1
clu_5480	0	0	0	0	1
clu_5481	1	0	0	0	0
clu_5482	1	0	0	0	1
clu_5483	0	0	0	0	1
clu_5484	1	0	0	0	0
clu_5485	1	0	0	0	0
clu_5486	1	0	0	0	0
clu_5487	1	0	0	0	1
clu_5488	0	0	0	0	1
clu_5489	1	0	0	0	0
clu_5490	1	0	0	0	0
clu_5491	0	0	0	1	0
clu_5492	0	0	0	1	0
clu_5493	1	0	0	0	1
clu_5494	1	0	0	0	0
clu_5495	1	0	0	0	0
clu_5496	1	0	0	0	0
clu_5497	1	0	0	0	0
clu_5498	1	0	0	0	0
clu_5499	1	0	0	0	0
clu_5500	1	0	0	0	0
clu_5501	1	0	0	0	0
clu_5502	1	0	0	0	0
clu_5503	0	1	0	0	0
clu_5504	0	1	0	0	0
clu_5505	0	0	0	0	1
clu_5506	1	0	0	0	0
clu_5507	0	0	0	0	1
clu_5508	0	1	0	0	0
clu_5509	1	0	0	0	0
clu_5510	1	0	0	0	0
clu_5511	1	0	0	0	0
clu_5512	0	0	0	1	0
clu_5513	0	0	0	1	0
clu_5514	0	0	0	0	1
clu_5515	0	0	0	1	0
clu_5516	0	0	0	1	0
clu_5517	1	0	0	0	0
clu_5518	1	0	0	0	0
clu_5519	1	0	0	0	0
clu_5520	0	0	0	0	1
clu_5521	0	0	0	0	1
clu_5522	1	0	0	0	0
clu_5523	1	0	0	0	0
clu_5524	1	0	0	0	0
clu_5525	0	0	0	0	1
clu_5526	0	1	0	0	0
clu_5527	0	1	0	0	0
clu_5528	1	0	0	0	1
clu_5529	1	0	0	0	0
clu_5530	0	0	0	0	1
clu_5531	0	0	0	0	1
clu_5532	0	0	0	0	1
clu_5533	1	0	0	0	0
clu_5534	0	0	0	0	1
clu_5535	1	0	0	0	0
clu_5536	0	0	0	0	1
clu_5537	0	0	0	0	1
clu_5538	0	0	0	0	1
clu_5539	1	0	0	0	0
clu_5540	0	0	0	0	1
clu_5541	0	0	1	0	0
clu_5542	0	0	0	0	1
clu_5543	0	0	0	0	1
clu_5544	0	0	1	0	0
clu_5545	0	0	0	1	0
clu_5546	1	0	0	0	0
clu_5547	0	0	0	0	1
clu_5548	0	0	0	0	1
clu_5549	0	0	0	0	1
clu_5550	0	0	1	0	0
clu_5551	0	0	0	0	1
clu_5552	0	0	1	0	0
clu_5553	0	0	1	0	0
clu_5554	0	0	1	0	0
clu_5555	0	0	1	0	0
clu_5556	0	0	1	0	0
clu_5557	1	0	0	0	1
clu_5558	0	0	1	0	1
clu_5559	0	0	0	0	1
clu_5560	0	0	0	0	1
clu_5561	0	0	0	0	1
clu_5562	1	0	0	0	0
clu_5563	1	0	1	0	0
clu_5564	0	0	0	0	1
clu_5565	0	0	1	0	0
clu_5566	0	0	0	1	0
clu_5567	0	0	1	0	0
clu_5568	0	0	0	1	0
clu_5569	0	0	0	1	0
clu_5570	0	0	0	1	0
clu_5571	0	0	0	1	0
clu_5572	0	0	0	1	0
clu_5573	0	0	0	1	0
clu_5574	0	0	0	1	0
clu_5575	0	0	0	0	1
clu_5576	0	0	0	0	1
clu_5577	0	0	0	0	1
clu_5578	0	0	1	0	0
clu_5579	0	0	0	0	1
clu_5580	0	0	1	0	0
clu_5581	0	0	1	0	0
clu_5582	0	0	0	1	0
clu_5583	0	0	0	0	1
clu_5584	1	0	0	0	0
clu_5585	1	0	0	0	0
clu_5586	1	0	0	0	0
clu_5587	0	0	0	1	0
clu_5588	0	0	1	0	0
clu_5589	0	0	0	1	0
clu_5590	0	0	0	1	0
clu_5591	0	0	0	1	0
clu_5592	0	0	0	0	1
clu_5593	1	0	0	0	0
clu_5594	1	0	0	0	0
clu_5595	0	0	0	0	1
clu_5596	0	0	1	0	0
clu_5597	0	0	1	0	0
clu_5598	0	0	1	0	0
clu_5599	1	0	0	0	0
clu_5600	0	0	0	0	1
clu_5601	0	1	0	0	0
clu_5602	0	0	0	0	1
clu_5603	0	0	1	0	0
clu_5604	0	0	0	0	1
clu_5605	0	0	0	1	0
clu_5606	0	0	0	1	0
clu_5607	0	0	0	1	0
clu_5608	0	0	0	1	0
clu_5609	0	0	0	1	0
clu_5610	0	0	0	1	0
clu_5611	0	0	0	1	0
clu_5612	0	0	0	1	0
clu_5613	0	0	0	1	0
clu_5614	1	0	0	0	0
clu_5615	1	0	0	0	0
clu_5616	1	0	0	0	1
clu_5617	1	0	0	0	0
clu_5618	1	0	0	0	0
clu_5619	1	0	0	0	0
clu_5620	1	0	0	0	1
clu_5621	0	0	0	0	1
clu_5622	1	0	0	0	1
clu_5623	1	0	0	0	0
clu_5624	1	0	0	0	0
clu_5625	1	0	0	0	0
clu_5626	1	0	0	0	0
clu_5627	1	0	0	0	0
clu_5628	1	0	0	0	0
clu_5629	1	0	0	0	0
clu_5630	0	0	0	0	1
clu_5631	1	0	0	0	0
clu_5632	1	0	0	0	1
clu_5633	1	0	0	0	0
clu_5634	1	0	0	0	0
clu_5635	0	1	0	0	0
clu_5636	0	0	0	0	1
clu_5637	0	0	0	1	0
clu_5638	0	0	0	0	1
clu_5639	1	0	0	0	1
clu_5640	0	0	0	0	1
clu_5641	0	1	0	0	0
clu_5642	1	0	0	0	0
clu_5643	0	1	0	1	0
clu_5644	0	1	0	0	0
clu_5645	0	0	0	1	0
clu_5646	0	1	0	0	0
clu_5647	0	0	0	1	0
clu_5648	0	0	0	1	0
clu_5649	0	0	0	1	0
clu_5650	1	0	0	0	1
clu_5651	0	0	0	0	1
clu_5652	1	0	0	0	0
clu_5653	0	0	0	1	0
clu_5654	0	1	0	0	0
clu_5655	0	0	0	0	1
clu_5656	0	0	1	0	0
clu_5657	0	0	0	0	1
clu_5658	0	0	1	0	0
clu_5659	0	0	1	0	0
clu_5660	1	0	0	0	1
clu_5661	1	0	0	0	0
clu_5662	0	0	0	0	1
clu_5663	0	0	0	0	1
clu_5664	1	0	0	0	0
clu_5665	0	0	0	0	1
clu_5666	0	0	0	0	1
clu_5667	1	0	0	0	0
clu_5668	0	0	0	1	0
clu_5669	1	0	0	0	0
clu_5670	1	0	0	0	0
clu_5671	0	0	0	0	1
clu_5672	1	0	0	0	0
clu_5673	1	0	0	0	0
clu_5674	1	0	0	0	0
clu_5675	1	0	0	0	0
clu_5676	0	0	0	0	1
clu_5677	0	0	0	1	0
clu_5678	0	0	0	1	0
clu_5679	0	0	0	1	0
clu_5680	0	0	0	1	0
clu_5681	0	0	0	1	0
clu_5682	0	0	0	1	0
clu_5683	0	0	0	0	1
clu_5684	0	0	1	0	0
clu_5685	0	0	1	0	0
clu_5686	0	1	0	0	0
clu_5687	0	0	0	1	0
clu_5688	0	0	0	1	0
clu_5689	0	0	0	0	1
clu_5690	0	0	0	1	0
clu_5691	1	0	0	0	0
clu_5692	0	0	0	0	1
clu_5693	0	0	0	1	0
clu_5694	0	0	0	0	1
clu_5695	0	0	0	0	1
clu_5696	1	0	0	0	0
clu_5697	1	0	0	0	0
clu_5698	0	1	0	0	0
clu_5699	0	0	0	0	1
clu_5700	1	0	0	0	0
clu_5701	1	0	0	0	0
clu_5702	1	0	0	0	0
clu_5703	1	0	0	0	0
clu_5704	1	0	0	0	0
clu_5705	1	0	0	0	0
clu_5706	0	1	0	0	0
clu_5707	0	0	0	1	0
clu_5708	0	0	1	0	0
clu_5709	0	0	1	0	0
clu_5710	0	0	0	1	0
clu_5711	0	0	0	1	0
clu_5712	0	0	0	0	1
clu_5713	0	0	0	1	0
clu_5714	0	0	0	1	0
clu_5715	0	0	0	1	0
clu_5716	0	0	0	1	0
clu_5717	0	0	0	0	1
clu_5718	0	0	1	0	0
clu_5719	0	0	1	0	0
clu_5720	0	0	0	0	1
clu_5721	1	0	0	0	0
clu_5722	1	0	0	0	0
clu_5723	1	0	0	0	0
clu_5724	0	0	0	0	1
clu_5725	1	1	0	0	0
clu_5726	0	0	0	0	1
clu_5727	0	0	1	0	0
clu_5728	1	0	0	0	1
clu_5729	1	0	0	0	0
clu_5730	0	0	0	0	1
clu_5731	1	0	0	0	0
clu_5732	0	1	0	0	0
clu_5733	1	1	0	0	1
clu_5734	0	0	0	0	1
clu_5735	1	0	0	0	0
clu_5736	1	0	0	0	0
clu_5737	0	0	0	0	1
clu_5738	0	0	0	1	0
clu_5739	1	0	0	0	0
clu_5740	1	0	0	0	0
clu_5741	0	0	0	1	0
clu_5742	0	0	0	1	0
clu_5743	0	0	0	1	0
clu_5744	0	0	0	1	0
clu_5745	0	0	0	1	0
clu_5746	0	0	0	1	0
clu_5747	0	0	0	1	0
clu_5748	0	0	0	1	0
clu_5749	0	0	0	1	0
clu_5750	0	0	0	1	0
clu_5751	0	0	0	1	0
clu_5752	0	0	0	1	0
clu_5753	0	0	0	1	0
clu_5754	0	0	0	1	0
clu_5755	0	0	0	1	0
clu_5756	0	0	0	1	0
clu_5757	0	0	0	1	0
clu_5758	0	0	0	1	0
clu_5759	0	0	0	1	0
clu_5760	0	0	0	1	0
clu_5761	0	1	0	0	0
clu_5762	0	0	0	1	0
clu_5763	0	0	0	1	0
clu_5764	0	0	0	1	0
clu_5765	0	1	0	0	0
clu_5766	1	0	0	0	0
clu_5767	1	0	0	0	0
clu_5768	0	0	0	1	0
clu_5769	0	0	0	1	0
clu_5770	0	0	0	1	0
clu_5771	0	0	0	1	0
clu_5772	0	0	0	1	0
clu_5773	0	0	0	1	0
clu_5774	0	0	0	1	0
clu_5775	0	0	0	1	0
clu_5776	0	0	0	1	0
clu_5777	0	0	0	1	0
clu_5778	0	0	0	1	0
clu_5779	0	0	0	1	0
clu_5780	0	0	0	1	0
clu_5781	0	0	0	1	0
clu_5782	0	0	0	1	0
clu_5783	0	0	0	1	0
clu_5784	0	0	0	1	0
clu_5785	0	0	0	1	0
clu_5786	0	0	0	1	0
clu_5787	0	0	0	1	0
clu_5788	0	0	0	1	0
clu_5789	1	0	0	0	0
clu_5790	1	0	0	0	0
clu_5791	0	0	0	1	0
clu_5792	0	1	0	0	0
clu_5793	1	0	0	0	0
clu_5794	0	0	0	1	0
clu_5795	0	0	0	1	0
clu_5796	1	0	0	0	0
clu_5797	1	0	0	0	0
clu_5798	0	0	0	1	0
clu_5799	0	0	0	1	0
clu_5800	0	0	0	0	1
clu_5801	0	0	0	1	0
clu_5802	0	0	0	1	0
clu_5803	0	0	0	1	0
clu_5804	0	0	0	1	0
clu_5805	0	0	0	1	0
clu_5806	0	0	0	1	0
clu_5807	0	0	0	0	1
clu_5808	1	0	0	0	1
clu_5809	0	0	0	0	1
clu_5810	0	0	0	0	1
clu_5811	1	0	0	0	1
clu_5812	1	0	0	0	0
clu_5813	0	0	0	1	0
clu_5814	0	0	0	1	0
clu_5815	0	0	0	1	0
clu_5816	0	0	0	1	0
clu_5817	0	0	0	1	0
clu_5818	0	0	0	1	0
clu_5819	0	0	0	1	0
clu_5820	1	0	0	0	1
clu_5821	1	0	0	0	0
clu_5822	0	0	0	0	1
clu_5823	0	0	1	0	0
clu_5824	0	0	0	1	0
clu_5825	0	0	0	1	0
clu_5826	1	0	0	0	0
clu_5827	0	0	0	0	1
clu_5828	0	0	1	0	0
clu_5829	0	0	0	0	1
clu_5830	0	0	0	1	0
clu_5831	0	0	0	1	0
clu_5832	0	0	0	1	0
clu_5833	0	0	1	0	0
clu_5834	0	0	1	0	0
clu_5835	0	0	1	0	0
clu_5836	0	0	1	0	0
clu_5837	0	0	1	0	0
clu_5838	1	0	0	0	1
clu_5839	1	0	0	0	1
clu_5840	0	0	0	1	0
clu_5841	1	0	0	0	0
clu_5842	1	0	0	0	0
clu_5843	0	0	0	0	1
clu_5844	0	0	1	0	0
clu_5845	0	0	1	0	0
clu_5846	0	0	0	0	1
clu_5847	1	0	0	0	0
clu_5848	0	1	1	0	0
clu_5849	0	0	0	1	0
clu_5850	1	0	0	0	1
clu_5851	1	0	0	0	0
clu_5852	0	0	1	1	0
clu_5853	0	0	1	0	0
clu_5854	1	0	0	0	0
clu_5855	1	0	0	0	0
clu_5856	0	0	1	1	0
clu_5857	0	0	0	1	0
clu_5858	0	0	0	1	0
clu_5859	0	0	0	1	0
clu_5860	0	0	0	1	0
clu_5861	0	0	0	1	0
clu_5862	1	0	0	0	0
clu_5863	1	0	0	0	0
clu_5864	0	0	0	1	0
clu_5865	0	0	1	0	0
clu_5866	0	0	0	0	1
clu_5867	0	0	0	0	1
clu_5868	0	0	0	1	0
clu_5869	0	0	0	1	0
clu_5870	0	0	0	1	0
clu_5871	1	0	0	0	0
clu_5872	0	1	0	0	0
clu_5873	1	0	0	0	0
clu_5874	1	0	0	0	0
clu_5875	0	0	0	1	0
clu_5876	0	1	0	0	0
clu_5877	0	1	0	1	0
clu_5878	0	0	0	1	0
clu_5879	0	0	0	1	0
clu_5880	0	0	0	1	0
clu_5881	0	1	0	0	0
clu_5882	0	1	0	0	0
clu_5883	0	1	1	1	0
clu_5884	0	0	0	1	0
clu_5885	0	1	0	1	0
clu_5886	0	0	0	0	1
clu_5887	0	0	0	0	1
clu_5888	0	0	0	0	1
clu_5889	0	0	1	0	1
clu_5890	0	0	0	0	1
clu_5891	0	0	0	0	1
clu_5892	0	0	0	0	1
clu_5893	1	0	0	0	0
clu_5894	1	0	0	0	0
clu_5895	1	0	0	0	1
clu_5896	0	0	0	0	1
clu_5897	0	0	0	0	1
clu_5898	1	0	0	0	0
clu_5899	0	0	0	0	1
clu_5900	1	0	0	0	0
clu_5901	1	0	0	0	1
clu_5902	1	0	0	0	1
clu_5903	1	0	0	0	0
clu_5904	1	0	0	0	0
clu_5905	0	0	0	0	1
clu_5906	0	1	0	0	0
clu_5907	1	0	0	0	0
clu_5908	1	0	0	0	0
clu_5909	1	0	0	0	0
clu_5910	0	1	0	1	0
clu_5911	0	0	0	1	0
clu_5912	0	1	0	0	0
clu_5913	0	0	0	1	0
clu_5914	0	1	0	1	0
clu_5915	0	0	0	0	1
clu_5916	0	0	0	0	1
clu_5917	0	0	0	1	0
clu_5918	0	0	0	1	0
clu_5919	1	0	0	0	0
clu_5920	1	0	0	0	0
clu_5921	0	0	0	1	0
clu_5922	0	0	0	1	0
clu_5923	0	0	0	1	0
clu_5924	0	0	0	0	1
clu_5925	0	0	0	0	1
clu_5926	0	0	0	1	0
clu_5927	0	1	0	0	0
clu_5928	0	1	0	0	0
clu_5929	0	1	0	0	0
clu_5930	0	0	1	1	0
clu_5931	0	0	0	1	1
clu_5932	0	1	0	1	0
clu_5933	0	0	0	1	0
clu_5934	0	0	0	1	0
clu_5935	0	1	0	0	0
clu_5936	0	1	0	0	0
clu_5937	0	1	0	0	0
clu_5938	1	0	0	0	0
clu_5939	1	0	0	0	0
clu_5940	0	0	1	0	1
clu_5941	1	0	0	0	1
clu_5942	0	0	0	0	1
clu_5943	1	0	0	0	0
clu_5944	0	0	0	0	1
clu_5945	0	1	0	0	0
clu_5946	0	0	0	1	0
clu_5947	0	0	0	1	0
clu_5948	0	0	0	1	0
clu_5949	0	0	0	1	0
clu_5950	0	0	0	1	0
clu_5951	0	0	0	0	1
clu_5952	0	0	0	0	1
clu_5953	0	0	0	0	1
clu_5954	0	0	1	0	1
clu_5955	0	0	0	0	1
clu_5956	0	0	0	0	1
clu_5957	0	0	1	0	0
clu_5958	0	0	1	0	0
clu_5959	0	0	0	0	1
clu_5960	0	0	1	0	0
clu_5961	0	0	1	0	0
clu_5962	1	0	0	0	0
clu_5963	0	0	0	0	1
clu_5964	0	0	0	0	1
clu_5965	0	0	0	0	1
clu_5966	1	0	0	0	1
clu_5967	0	0	0	0	1
clu_5968	1	0	0	0	0
clu_5969	0	0	0	0	1
clu_5970	0	0	0	0	1
clu_5971	0	0	0	0	1
clu_5972	1	0	0	0	0
clu_5973	0	0	0	0	1
clu_5974	1	0	0	0	0
clu_5975	0	0	0	0	1
clu_5976	1	0	0	0	0
clu_5977	1	0	0	0	0
clu_5978	0	0	0	0	1
clu_5979	0	0	0	0	1
clu_5980	0	0	0	0	1
clu_5981	0	0	0	0	1
clu_5982	1	0	0	0	0
clu_5983	1	0	0	0	0
clu_5984	0	0	0	0	1
clu_5985	1	0	0	0	0
clu_5986	1	0	0	0	0
clu_5987	0	0	0	0	1
clu_5988	0	0	0	0	1
clu_5989	1	0	0	0	1
clu_5990	0	0	0	0	1
clu_5991	1	0	0	0	0
clu_5992	0	1	0	0	0
clu_5993	0	1	0	0	0
clu_5994	1	0	0	0	1
clu_5995	0	0	0	1	0
clu_5996	0	0	0	1	0
clu_5997	0	0	0	0	1
clu_5998	0	0	0	0	1
clu_5999	1	0	0	0	0
clu_6000	0	0	0	0	1
clu_6001	1	0	0	0	1
clu_6002	1	0	0	0	0
clu_6003	1	0	0	0	0
clu_6004	1	0	0	0	0
clu_6005	0	0	0	1	0
clu_6006	1	0	0	0	0
clu_6007	1	0	0	0	1
clu_6008	1	0	0	0	0
clu_6009	0	0	0	0	1
clu_6010	1	0	0	0	0
clu_6011	0	0	0	1	0
clu_6012	0	1	0	0	0
clu_6013	0	1	0	1	0
clu_6014	0	0	0	1	0
clu_6015	0	0	0	1	0
clu_6016	0	0	0	1	0
clu_6017	0	1	0	0	0
clu_6018	0	0	0	1	0
clu_6019	0	0	0	1	0
clu_6020	0	0	0	1	0
clu_6021	1	0	0	0	0
clu_6022	0	0	0	0	1
clu_6023	0	0	0	1	0
clu_6024	0	1	0	0	0
clu_6025	1	0	0	0	0
clu_6026	1	0	0	0	0
clu_6027	0	0	0	0	1
clu_6028	0	0	0	0	1
clu_6029	0	0	0	0	1
clu_6030	0	0	0	0	1
clu_6031	0	0	0	0	1
clu_6032	1	0	0	0	0
clu_6033	0	0	1	0	0
clu_6034	1	0	0	0	0
clu_6035	1	0	0	0	0
clu_6036	1	0	0	0	0
clu_6037	1	0	0	0	0
clu_6038	0	0	0	0	1
clu_6039	1	0	0	0	0
clu_6040	1	0	0	0	0
clu_6041	1	0	0	0	1
clu_6042	0	0	0	1	0
clu_6043	1	0	0	0	0
clu_6044	1	0	0	0	0
clu_6045	1	0	0	0	0
clu_6046	0	0	0	0	1
clu_6047	1	0	0	0	1
clu_6048	1	0	0	0	0
clu_6049	0	1	0	0	0
clu_6050	1	0	0	0	0
clu_6051	1	0	0	0	0
clu_6052	1	0	0	0	0
clu_6053	1	0	0	0	0
clu_6054	0	1	0	0	0
clu_6055	1	0	0	0	0
clu_6056	0	0	0	0	1
clu_6057	0	0	0	0	1
clu_6058	1	0	0	0	0
clu_6059	1	0	0	0	0
clu_6060	1	0	0	0	0
clu_6061	1	0	0	0	0
clu_6062	1	0	0	0	1
clu_6063	0	0	0	0	1
clu_6064	0	0	0	0	1
clu_6065	0	0	0	0	1
clu_6066	1	0	0	0	1
clu_6067	0	0	0	0	1
clu_6068	1	0	0	0	0
clu_6069	1	0	0	0	0
clu_6070	0	0	0	0	1
clu_6071	0	0	0	0	1
clu_6072	1	0	0	0	1
clu_6073	0	0	0	0	1
clu_6074	1	0	0	0	1
clu_6075	1	0	0	0	0
clu_6076	1	0	0	0	0
clu_6077	1	0	0	0	0
clu_6078	1	0	0	0	1
clu_6079	0	0	0	0	1
clu_6080	0	1	0	0	0
clu_6081	1	0	0	0	0
clu_6082	0	0	0	0	1
clu_6083	1	0	0	0	0
clu_6084	1	0	0	0	0
clu_6085	1	0	0	0	0
clu_6086	1	0	0	0	0
clu_6087	1	0	0	0	0
clu_6088	1	0	0	0	0
clu_6089	1	0	0	0	0
clu_6090	1	0	0	0	0
clu_6091	0	0	0	0	1
clu_6092	0	0	0	0	1
clu_6093	1	0	0	0	1
clu_6094	0	0	0	0	1
clu_6095	0	0	0	0	1
clu_6096	1	0	0	0	1
clu_6097	0	0	0	0	1
clu_6098	1	0	0	0	0
clu_6099	1	0	0	0	0
clu_6100	1	0	0	0	1
clu_6101	0	0	0	0	1
clu_6102	1	0	0	0	0
clu_6103	1	0	0	0	0
clu_6104	0	0	0	0	1
clu_6105	1	0	0	0	0
clu_6106	0	1	0	0	0
clu_6107	1	0	0	0	0
clu_6108	0	0	0	0	1
clu_6109	1	0	0	0	0
clu_6110	1	0	0	0	0
clu_6111	0	0	0	0	1
clu_6112	0	0	0	0	1
clu_6113	1	0	0	0	0
clu_6114	0	0	1	0	0
clu_6115	0	0	0	0	1
clu_6116	0	0	0	1	0
clu_6117	0	0	0	1	0
clu_6118	1	0	0	0	0
clu_6119	0	0	0	1	0
clu_6120	0	0	0	1	0
clu_6121	0	0	0	1	0
clu_6122	0	0	1	1	0
clu_6123	0	0	0	1	0
clu_6124	0	1	0	0	0
clu_6125	0	1	0	0	0
clu_6126	0	0	1	0	1
clu_6127	0	0	1	0	0
clu_6128	0	0	0	0	1
clu_6129	0	0	0	0	1
clu_6130	0	0	1	0	0
clu_6131	0	0	1	0	0
clu_6132	0	0	0	0	1
clu_6133	0	0	0	0	1
clu_6134	0	0	1	0	0
clu_6135	0	0	0	0	1
clu_6136	0	0	0	0	1
clu_6137	0	0	0	0	1
clu_6138	0	0	1	0	0
clu_6139	0	0	0	0	1
clu_6140	0	0	1	0	0
clu_6141	0	0	0	0	1
clu_6142	1	0	0	0	0
clu_6143	0	0	1	0	0
clu_6144	0	0	0	0	1
clu_6145	0	0	0	0	1
clu_6146	0	0	0	0	1
clu_6147	0	0	0	0	1
clu_6148	0	0	0	0	1
clu_6149	0	0	1	0	0
clu_6150	0	0	0	0	1
clu_6151	0	0	1	0	0
clu_6152	0	0	0	0	1
clu_6153	0	0	1	0	0
clu_6154	1	0	0	0	1
clu_6155	0	0	0	0	1
clu_6156	0	0	0	0	1
clu_6157	0	0	0	0	1
clu_6158	0	0	0	0	1
clu_6159	0	0	0	0	1
clu_6160	0	0	1	0	0
clu_6161	0	0	0	0	1
clu_6162	0	0	0	0	1
clu_6163	0	0	1	0	0
clu_6164	0	0	1	0	0
clu_6165	0	0	0	0	1
clu_6166	0	0	0	0	1
clu_6167	0	0	0	1	0
clu_6168	0	0	0	0	1
clu_6169	0	0	0	0	1
clu_6170	0	0	0	0	1
clu_6171	0	0	0	0	1
clu_6172	0	0	0	0	1
clu_6173	0	0	1	0	0
clu_6174	0	0	0	0	1
clu_6175	0	0	0	0	1
clu_6176	0	0	0	0	1
clu_6177	0	0	0	1	0
clu_6178	0	0	1	0	0
clu_6179	0	0	0	0	1
clu_6180	0	0	0	0	1
clu_6181	0	0	0	0	1
clu_6182	0	0	0	0	1
clu_6183	0	0	0	0	1
clu_6184	0	0	0	0	1
clu_6185	0	0	0	0	1
clu_6186	0	0	0	0	1
clu_6187	0	0	0	0	1
clu_6188	0	0	0	0	1
clu_6189	0	0	0	0	1
clu_6190	0	0	0	0	1
clu_6191	0	0	0	0	1
clu_6192	0	0	0	0	1
clu_6193	0	0	0	0	1
clu_6194	0	0	0	0	1
clu_6195	0	0	0	0	1
clu_6196	0	0	0	0	1
clu_6197	0	0	0	0	1
clu_6198	0	0	0	0	1
clu_6199	0	0	1	0	0
clu_6200	0	0	1	0	0
clu_6201	0	0	0	0	1
clu_6202	0	0	0	0	1
clu_6203	0	0	0	0	1
clu_6204	1	0	0	0	0
clu_6205	0	0	0	0	1
clu_6206	0	0	0	0	1
clu_6207	0	0	0	0	1
clu_6208	0	0	1	0	0
clu_6209	1	0	0	0	0
clu_6210	1	0	0	0	0
clu_6211	0	1	0	0	0
clu_6212	1	0	0	0	0
clu_6213	1	0	0	0	0
clu_6214	1	0	0	0	0
clu_6215	0	0	0	1	0
clu_6216	1	0	0	0	0
clu_6217	0	0	0	0	1
clu_6218	0	0	0	0	1
clu_6219	0	0	0	0	1
clu_6220	0	0	0	0	1
clu_6221	0	0	0	0	1
clu_6222	0	0	0	0	1
clu_6223	0	0	0	0	1
clu_6224	0	0	0	0	1
clu_6225	0	0	0	0	1
clu_6226	0	0	0	0	1
clu_6227	0	0	0	1	0
clu_6228	0	0	0	0	1
clu_6229	0	1	0	1	0
clu_6230	0	1	0	0	0
clu_6231	0	1	0	0	0
clu_6232	1	0	0	0	0
clu_6233	1	0	0	0	1
clu_6234	0	1	0	0	0
clu_6235	1	0	0	0	0
clu_6236	1	0	0	0	1
clu_6237	0	0	0	1	0
clu_6238	0	0	0	0	1
clu_6239	1	0	0	0	0
clu_6240	0	1	0	0	0
clu_6241	0	0	0	0	1
clu_6242	0	0	0	1	0
clu_6243	0	0	0	0	1
clu_6244	0	1	0	0	0
clu_6245	0	0	1	0	0
clu_6246	0	1	0	0	0
clu_6247	0	1	0	1	0
clu_6248	0	0	0	1	0
clu_6249	0	0	0	1	0
clu_6250	0	0	0	1	0
clu_6251	0	0	0	1	0
clu_6252	0	0	1	0	0
clu_6253	0	0	0	0	1
clu_6254	0	0	0	0	1
clu_6255	0	0	0	0	1
clu_6256	0	0	0	0	1
clu_6257	1	0	0	0	0
clu_6258	1	0	0	0	0
clu_6259	1	0	0	0	0
clu_6260	1	0	0	0	0
clu_6261	0	0	0	1	0
clu_6262	1	0	0	0	0
clu_6263	0	1	0	0	0
clu_6264	0	1	0	0	0
clu_6265	0	0	0	0	1
clu_6266	0	0	0	0	1
clu_6267	1	0	0	0	1
clu_6268	1	0	0	0	0
clu_6269	1	0	0	0	0
clu_6270	0	0	0	0	1
clu_6271	0	0	0	0	1
clu_6272	0	0	0	1	0
clu_6273	0	0	1	0	0
clu_6274	0	0	0	0	1
clu_6275	0	0	0	0	1
clu_6276	0	0	0	0	1
clu_6277	0	0	0	0	1
clu_6278	0	0	0	0	1
clu_6279	0	0	0	0	1
clu_6280	0	0	1	0	0
clu_6281	0	0	0	0	1
clu_6282	0	0	1	0	0
clu_6283	0	0	1	0	0
clu_6284	0	0	0	0	1
clu_6285	0	0	0	0	1
clu_6286	0	0	0	0	1
clu_6287	0	0	1	0	1
clu_6288	0	0	0	0	1
clu_6289	0	0	0	0	1
clu_6290	1	0	1	0	1
clu_6291	0	0	1	0	0
clu_6292	1	0	0	0	0
